,Category,Rating,Reviews
7948,PRODUCTIVITY,4.5,48
7949,BUSINESS,4.5,3972
7950,FAMILY,4.3,374
7951,BUSINESS,3.7,113
7952,TOOLS,3.9,37
7953,FAMILY,3.9,139
7954,PRODUCTIVITY,4.3,2303
7955,BUSINESS,4.1,489
7956,BUSINESS,4.1,423
7957,FAMILY,4.4,14
7958,BUSINESS,4.4,20921
7959,BUSINESS,4.2,831
7960,PRODUCTIVITY,4.5,27820
7961,BOOKS_AND_REFERENCE,4.6,244
7962,BUSINESS,4.4,244
7963,BUSINESS,4.4,25
7964,BUSINESS,4.4,11310
7965,BUSINESS,3.8,203
7966,PRODUCTIVITY,2.6,80
7967,BUSINESS,4.2,715
7968,BUSINESS,4.4,25
7969,TOOLS,4.2,75
7970,FAMILY,4.0,13
7971,FAMILY,4.2,593
7972,TOOLS,4.0,114
7973,FAMILY,4.4,31
7974,BUSINESS,4.5,416
7975,PERSONALIZATION,3.2,114
7976,BUSINESS,4.3,740
7977,BUSINESS,3.4,22
7978,COMMUNICATION,2.3,42
7979,BUSINESS,4.4,6997
7980,BUSINESS,4.3,34
7982,TOOLS,4.3,996
7983,BUSINESS,3.6,125
7984,BUSINESS,4.6,2555
7985,TOOLS,4.2,54
7986,BUSINESS,4.0,12
7987,FAMILY,4.4,288209
7988,FAMILY,4.5,16391
7989,FAMILY,3.2,24
7990,NEWS_AND_MAGAZINES,1.7,367
7991,FAMILY,2.2,54
7992,COMICS,3.8,5084
7993,COMMUNICATION,4.8,6
7995,GAME,4.4,165656
7996,FAMILY,4.5,3935
7997,COMMUNICATION,4.8,10
7998,COMMUNICATION,4.6,649
7999,COMMUNICATION,3.7,166
8000,COMMUNICATION,4.4,14
8001,PHOTOGRAPHY,3.5,12204
8002,FAMILY,3.8,5
8003,COMMUNICATION,3.8,9
8004,COMMUNICATION,4.3,12
8006,COMMUNICATION,4.6,265
8008,LIFESTYLE,4.5,2
8010,FAMILY,3.7,29229
8012,COMMUNICATION,4.8,341
8013,PRODUCTIVITY,4.3,253
8014,FAMILY,5.0,12
8015,FAMILY,3.9,31552
8016,TOOLS,3.0,1
8018,FAMILY,5.0,1
8020,FAMILY,4.4,12639
8021,COMMUNICATION,4.6,94
8022,COMMUNICATION,3.9,1436
8023,BOOKS_AND_REFERENCE,3.3,15
8024,PRODUCTIVITY,4.1,4513
8025,BUSINESS,3.0,4
8026,FAMILY,4.2,6784
8027,FAMILY,4.2,268
8028,NEWS_AND_MAGAZINES,4.2,1137
8029,FAMILY,4.0,319777
8030,COMMUNICATION,4.0,27
8031,FAMILY,3.2,3069
8032,TOOLS,4.6,79
8033,FAMILY,3.2,20843
8034,FAMILY,4.1,137674
8035,FAMILY,3.3,50428
8036,BUSINESS,4.4,48
8037,FAMILY,4.0,1419
8038,FAMILY,4.2,18
8039,FAMILY,4.1,62
8040,FAMILY,4.3,49
8041,TRAVEL_AND_LOCAL,3.3,4069
8042,TOOLS,4.7,175
8043,FAMILY,4.4,63
8044,FAMILY,3.1,47
8045,FAMILY,3.1,19
8046,VIDEO_PLAYERS,3.3,439
8047,BUSINESS,3.9,10
8048,FAMILY,3.4,12
8049,FAMILY,3.9,13
8050,BUSINESS,4.4,21
8051,FAMILY,3.9,11
8052,SPORTS,3.7,818
8053,FAMILY,4.5,4
8054,PERSONALIZATION,4.7,42
8056,LIFESTYLE,4.6,147
8058,LIFESTYLE,5.0,103
8059,FAMILY,3.0,2
8061,COMMUNICATION,3.9,517
8063,PERSONALIZATION,5.0,3
8064,TOOLS,3.9,12
8071,FAMILY,3.8,19
8073,TOOLS,3.6,6060
8074,SPORTS,3.9,654
8075,FAMILY,3.8,316
8077,FAMILY,4.8,171
8082,PHOTOGRAPHY,4.4,2418165
8083,PRODUCTIVITY,4.5,75140
8084,GAME,4.0,387
8085,GAME,4.7,16851
8086,FAMILY,4.8,17
8087,FINANCE,4.7,439
8088,GAME,4.7,541732
8089,NEWS_AND_MAGAZINES,4.5,27
8090,LIFESTYLE,4.0,47
8092,FINANCE,3.2,191
8095,FINANCE,4.7,39
8096,COMMUNICATION,4.5,4
8098,FAMILY,4.5,93
8099,MEDICAL,4.9,57
8100,SHOPPING,4.2,182
8101,NEWS_AND_MAGAZINES,5.0,3
8102,MEDICAL,5.0,2
8104,LIFESTYLE,5.0,2
8107,GAME,4.2,47340
8108,SHOPPING,4.7,3
8111,PRODUCTIVITY,4.5,81502
8115,PRODUCTIVITY,4.5,208543
8116,FAMILY,4.5,10159
8117,FINANCE,3.8,57
8118,FAMILY,4.5,85015
8120,FAMILY,4.3,2250
8121,GAME,3.9,6200
8122,MAPS_AND_NAVIGATION,3.9,112
8123,SOCIAL,4.2,226
8124,SHOPPING,4.5,214
8125,FAMILY,4.1,11179
8126,PHOTOGRAPHY,4.4,221878
8127,FINANCE,4.1,1514
8128,TRAVEL_AND_LOCAL,4.6,470
8129,FOOD_AND_DRINK,3.3,60
8130,LIFESTYLE,4.5,11
8131,TOOLS,2.2,876
8132,HOUSE_AND_HOME,4.4,137
8133,SHOPPING,3.9,117
8134,SHOPPING,4.5,32014
8135,LIFESTYLE,2.8,1189
8136,FAMILY,3.3,2802
8138,MAPS_AND_NAVIGATION,4.5,56409
8141,VIDEO_PLAYERS,3.1,167
8142,SOCIAL,3.2,398
8143,LIFESTYLE,4.4,1740
8144,HOUSE_AND_HOME,4.1,1372
8146,BOOKS_AND_REFERENCE,5.0,2
8149,TOOLS,3.8,131
8152,TOOLS,4.3,87
8153,WEATHER,4.6,3963
8156,NEWS_AND_MAGAZINES,3.7,2375
8157,PHOTOGRAPHY,4.9,7
8158,SHOPPING,4.3,2221
8159,TOOLS,5.0,2
8162,MAPS_AND_NAVIGATION,2.9,30
8163,FAMILY,4.4,14
8164,HEALTH_AND_FITNESS,4.4,15753
8166,SPORTS,4.6,1641
8167,TOOLS,4.5,4228
8168,WEATHER,4.0,9307
8170,SPORTS,3.5,1151
8171,FAMILY,4.8,12400
8172,GAME,4.8,528550
8173,FAMILY,3.5,35337
8174,PHOTOGRAPHY,4.7,142758
8175,TOOLS,4.6,2674051
8176,FAMILY,4.4,766
8177,TOOLS,4.3,122010
8178,TOOLS,4.7,136540
8179,TOOLS,4.4,134412
8180,TOOLS,4.0,327914
8181,FAMILY,3.5,38824
8182,FAMILY,4.6,171017
8183,SPORTS,3.9,6289
8184,PHOTOGRAPHY,3.5,49523
8185,GAME,4.6,260527
8186,FAMILY,4.2,419375
8187,GAME,4.4,153649
8188,GAME,4.6,2464
8189,FAMILY,4.0,93898
8190,PERSONALIZATION,4.2,42190
8191,FAMILY,3.8,52
8192,TOOLS,4.1,420518
8193,FAMILY,4.3,528917
8194,GAME,4.4,276105
8195,GAME,4.5,462614
8196,GAME,4.1,39895
8197,GAME,4.2,794058
8198,MAPS_AND_NAVIGATION,4.0,119685
8199,TOOLS,3.6,301
8200,TOOLS,3.3,236
8201,TOOLS,4.7,88993
8202,GAME,4.6,338742
8203,LIBRARIES_AND_DEMO,4.5,23
8204,MAPS_AND_NAVIGATION,3.9,4569
8205,TOOLS,4.3,31
8207,TOOLS,3.9,203
8208,TOOLS,4.3,824
8211,PRODUCTIVITY,3.1,19
8212,TOOLS,4.4,9
8213,FAMILY,3.7,6514
8214,FAMILY,4.6,37
8215,TOOLS,4.6,154
8216,TOOLS,2.7,7
8219,BOOKS_AND_REFERENCE,4.1,70
8220,BOOKS_AND_REFERENCE,4.2,459
8221,MAPS_AND_NAVIGATION,1.9,179
8222,BUSINESS,4.6,17
8224,TOOLS,4.2,265
8226,BOOKS_AND_REFERENCE,4.4,121
8227,BUSINESS,4.2,100
8228,TOOLS,3.9,64
8229,SOCIAL,2.4,37
8230,LIFESTYLE,5.0,5
8231,TOOLS,3.9,21
8233,MAPS_AND_NAVIGATION,3.7,78
8234,BUSINESS,5.0,5
8235,FAMILY,4.0,3323
8236,PHOTOGRAPHY,3.0,1
8237,TOOLS,4.1,29
8238,FAMILY,4.8,21
8239,GAME,4.5,33
8240,TOOLS,3.5,13
8244,TOOLS,4.5,954
8245,FAMILY,4.5,355613
8246,COMICS,4.2,25673
8247,GAME,4.3,504765
8248,GAME,4.4,2440877
8249,FAMILY,4.4,6715
8250,FAMILY,4.3,43090
8251,FAMILY,4.2,2557
8252,GAME,4.5,937
8253,FAMILY,4.3,139545
8254,GAME,4.3,22333
8255,PERSONALIZATION,4.2,249
8256,SOCIAL,4.9,117
8257,COMICS,4.1,45651
8258,GAME,1.4,33
8259,FAMILY,4.0,16190
8260,COMICS,5.0,34
8261,GAME,4.3,2468915
8263,GAME,4.2,304106
8264,GAME,4.3,11
8265,BOOKS_AND_REFERENCE,3.8,38
8266,TOOLS,4.1,1186
8267,BOOKS_AND_REFERENCE,4.2,20
8268,FAMILY,4.3,166312
8269,TOOLS,4.1,46
8270,FAMILY,4.3,128
8271,MAPS_AND_NAVIGATION,3.6,258
8272,GAME,4.3,264755
8273,FAMILY,4.6,2354042
8274,TRAVEL_AND_LOCAL,4.4,6895
8275,FAMILY,5.0,22
8276,FAMILY,4.4,160
8277,NEWS_AND_MAGAZINES,4.5,1440
8279,FAMILY,4.7,78
8281,PHOTOGRAPHY,5.0,3
8284,MAPS_AND_NAVIGATION,3.4,59
8285,TRAVEL_AND_LOCAL,3.1,16
8286,TRAVEL_AND_LOCAL,4.5,339
8287,LIFESTYLE,5.0,1
8288,NEWS_AND_MAGAZINES,4.3,80
8289,AUTO_AND_VEHICLES,4.4,186648
8290,COMMUNICATION,4.3,226541
8291,WEATHER,4.2,189310
8292,COMMUNICATION,4.0,74497
8293,BOOKS_AND_REFERENCE,4.5,264260
8294,PHOTOGRAPHY,4.0,50109
8295,MAPS_AND_NAVIGATION,4.1,54034
8296,GAME,3.8,47386
8297,FAMILY,4.3,267787
8298,FAMILY,4.6,401211
8299,TOOLS,4.1,498894
8300,FAMILY,4.3,9149
8301,TOOLS,4.3,191621
8302,GAME,4.2,32849
8303,PHOTOGRAPHY,4.3,251686
8304,FAMILY,4.4,252006
8305,COMMUNICATION,4.4,483782
8306,PERSONALIZATION,3.9,28694
8307,PHOTOGRAPHY,4.3,1517395
8308,GAME,4.5,785622
8309,GAME,4.3,234589
8310,FAMILY,3.5,113183
8311,GAME,4.2,951435
8312,TOOLS,4.1,45610
8313,GAME,4.1,257531
8314,FAMILY,4.7,198480
8315,GAME,4.5,375996
8316,GAME,3.3,152102
8317,FAMILY,4.2,17108
8320,PRODUCTIVITY,4.2,226453
8321,FAMILY,4.6,1764
8323,BUSINESS,4.3,24
8324,PHOTOGRAPHY,4.3,194
8325,SPORTS,4.0,1
8326,TOOLS,4.7,3408
8327,LIFESTYLE,5.0,8
8335,PARENTING,5.0,1
8336,PRODUCTIVITY,4.9,17
8343,MAPS_AND_NAVIGATION,4.3,11100
8347,SOCIAL,4.0,479939
8350,TOOLS,4.5,2
8352,TOOLS,4.1,1648
8353,BOOKS_AND_REFERENCE,4.3,18
8357,MAPS_AND_NAVIGATION,4.5,65448
8360,SHOPPING,3.9,16678
8361,SHOPPING,3.7,668
8362,SHOPPING,4.2,470
8363,SHOPPING,3.6,38
8364,BUSINESS,3.6,5
8365,TOOLS,2.1,14
8366,SHOPPING,4.7,10318
8367,VIDEO_PLAYERS,3.2,39
8368,TOOLS,3.0,19
8369,GAME,4.3,59
8370,SHOPPING,3.0,4
8371,FAMILY,4.3,10
8372,FAMILY,3.9,53301
8373,VIDEO_PLAYERS,3.3,12
8374,PRODUCTIVITY,4.3,195
8375,VIDEO_PLAYERS,4.0,486
8376,BUSINESS,3.7,3
8377,TOOLS,2.8,27
8378,GAME,4.4,10786
8379,TOOLS,5.0,1
8380,TRAVEL_AND_LOCAL,3.9,58
8381,PRODUCTIVITY,4.2,43
8382,HEALTH_AND_FITNESS,4.8,6
8383,SHOPPING,4.0,7006
8385,SHOPPING,3.0,2
8386,PRODUCTIVITY,4.5,8
8387,TRAVEL_AND_LOCAL,2.6,122
8388,FINANCE,5.0,4
8391,SHOPPING,5.0,1
8392,TOOLS,4.1,543
8394,NEWS_AND_MAGAZINES,4.5,53
8395,NEWS_AND_MAGAZINES,5.0,3
8396,LIFESTYLE,4.7,407589
8397,SHOPPING,4.5,104068
8398,GAME,4.4,562345
8399,GAME,4.4,3941129
8400,GAME,4.3,314774
8401,GAME,4.2,1878
8402,FAMILY,3.0,4
8403,FAMILY,4.1,78142
8404,GAME,4.2,326042
8405,FAMILY,4.2,35172
8406,FAMILY,4.0,28633
8407,GAME,4.3,331692
8408,FAMILY,4.1,3527
8409,GAME,3.6,151
8410,FAMILY,4.3,1130
8411,FAMILY,5.0,1
8412,FAMILY,4.2,26307
8413,SOCIAL,3.9,6450
8415,FAMILY,4.1,29387
8416,FAMILY,3.8,168
8417,LIFESTYLE,5.0,6
8418,GAME,3.7,38767
8419,FAMILY,4.3,5623
8420,FAMILY,4.2,10440
8421,FAMILY,4.3,157997
8422,NEWS_AND_MAGAZINES,2.5,81
8423,SPORTS,4.3,83545
8424,FAMILY,4.4,42069
8426,SPORTS,4.3,34062
8427,FAMILY,4.2,1484
8428,GAME,4.6,152395
8429,FAMILY,4.0,3715
8430,FAMILY,2.9,975
8432,GAME,4.5,396090
8433,FAMILY,4.7,417197
8434,PERSONALIZATION,3.8,23
8436,GAME,4.7,466495
8437,GAME,3.9,41683
8438,FAMILY,4.5,96658
8439,FAMILY,4.7,6297590
8440,SOCIAL,4.5,412888
8441,TOOLS,4.2,227798
8442,SOCIAL,4.3,231446
8443,FAMILY,4.4,303394
8444,HEALTH_AND_FITNESS,4.8,39068
8445,SPORTS,4.2,3909032
8446,PHOTOGRAPHY,4.1,211620
8447,GAME,4.5,6026
8448,PHOTOGRAPHY,4.5,41331
8449,PHOTOGRAPHY,4.6,28107
8450,COMMUNICATION,4.4,552635
8451,FAMILY,4.1,217736
8452,TOOLS,4.3,1648515
8453,GAME,4.7,55952
8454,PHOTOGRAPHY,4.4,928720
8455,SHOPPING,4.2,609186
8456,GAME,4.3,771001
8457,GAME,4.5,617732
8458,PRODUCTIVITY,4.3,496397
8459,VIDEO_PLAYERS,4.8,332623
8460,GAME,4.5,371318
8461,SOCIAL,4.6,216513
8462,VIDEO_PLAYERS,4.7,696665
8463,FAMILY,4.4,860078
8464,FAMILY,4.1,5997
8465,FAMILY,4.3,796
8466,TOOLS,4.2,2013
8467,TOOLS,4.2,2925
8468,FAMILY,3.6,21095
8469,FAMILY,2.8,21
8470,FAMILY,3.9,30
8471,FAMILY,3.8,10
8472,GAME,4.4,1628
8473,FAMILY,3.7,42
8474,BOOKS_AND_REFERENCE,2.7,68
8475,GAME,3.8,66
8476,FAMILY,3.2,429
8477,SPORTS,3.9,255
8478,TRAVEL_AND_LOCAL,2.3,9
8479,SPORTS,4.1,556
8480,SPORTS,4.3,1387
8481,FAMILY,3.1,192
8482,SPORTS,4.6,315
8483,FAMILY,4.1,681
8484,BUSINESS,4.4,9
8485,PRODUCTIVITY,3.2,6752
8486,FAMILY,4.5,663
8487,SOCIAL,3.7,2111
8491,FAMILY,4.4,708
8492,LIFESTYLE,4.5,532
8493,FAMILY,5.0,2
8494,FAMILY,4.8,5
8496,FAMILY,4.6,124
8497,COMMUNICATION,4.0,1
8498,FAMILY,4.1,19388
8500,MAPS_AND_NAVIGATION,4.1,204
8503,SOCIAL,4.8,65
8507,SOCIAL,4.3,3
8508,FINANCE,2.8,851
8511,TOOLS,4.7,6505
8512,TOOLS,4.5,569727
8513,TOOLS,4.2,91186
8514,TOOLS,4.3,1072565
8515,TOOLS,3.8,120494
8516,PRODUCTIVITY,3.8,637
8517,TOOLS,4.2,43677
8518,TOOLS,3.8,79132
8519,FAMILY,4.0,39682
8520,TOOLS,4.0,18478
8521,FAMILY,4.6,12
8522,TOOLS,4.0,32879
8523,FINANCE,4.3,85
8524,FAMILY,4.3,23
8525,TOOLS,3.9,34612
8526,PRODUCTIVITY,5.0,2
8527,TOOLS,4.0,593
8528,VIDEO_PLAYERS,4.1,253207
8529,TOOLS,3.9,23348
8530,PRODUCTIVITY,4.2,133
8531,PHOTOGRAPHY,4.3,46242
8532,SOCIAL,4.5,40467
8533,TOOLS,4.4,16192
8534,TOOLS,4.1,802
8535,VIDEO_PLAYERS,4.2,58981
8536,SPORTS,4.5,177
8537,VIDEO_PLAYERS,4.6,148715
8538,VIDEO_PLAYERS,4.1,24565
8539,PRODUCTIVITY,3.9,1322
8540,TOOLS,4.7,59632
8541,TOOLS,3.9,8780
8542,VIDEO_PLAYERS,4.3,38607
8543,SOCIAL,2.9,90
8544,BOOKS_AND_REFERENCE,4.4,283
8545,SOCIAL,3.7,55
8546,COMMUNICATION,4.4,25
8547,FAMILY,4.1,942
8549,TOOLS,2.8,11
8550,MEDICAL,4.9,18
8551,SOCIAL,3.4,44
8552,TOOLS,2.8,54
8553,GAME,2.5,450
8554,PERSONALIZATION,4.7,51
8555,BOOKS_AND_REFERENCE,3.1,50
8557,TOOLS,3.2,11
8558,MAPS_AND_NAVIGATION,4.3,15
8559,TOOLS,3.9,27
8560,TOOLS,3.6,7
8561,SOCIAL,3.2,6
8563,COMMUNICATION,3.5,11
8564,SPORTS,3.3,64
8569,MEDICAL,2.4,32
8570,SOCIAL,4.4,5985
8571,FAMILY,2.8,5
8572,FAMILY,5.0,3
8574,SPORTS,4.4,426
8582,FAMILY,5.0,3
8584,NEWS_AND_MAGAZINES,3.3,78
8585,NEWS_AND_MAGAZINES,2.9,61
8586,NEWS_AND_MAGAZINES,4.1,56
8587,NEWS_AND_MAGAZINES,4.6,18
8589,NEWS_AND_MAGAZINES,2.2,160
8590,PERSONALIZATION,4.3,505
8591,SOCIAL,5.0,20
8592,NEWS_AND_MAGAZINES,2.5,2055
8594,NEWS_AND_MAGAZINES,3.0,29
8595,NEWS_AND_MAGAZINES,3.7,794
8596,FAMILY,5.0,1
8601,FINANCE,5.0,12
8604,FAMILY,4.1,89
8608,NEWS_AND_MAGAZINES,4.1,905
8609,NEWS_AND_MAGAZINES,2.6,820
8610,FAMILY,4.6,11872
8611,FAMILY,4.5,69013
8613,FAMILY,4.5,364013
8615,FAMILY,3.3,707
8617,GAME,4.4,13079
8618,PERSONALIZATION,4.7,4856
8619,FAMILY,4.7,2910
8620,FAMILY,4.0,3745
8621,GAME,4.5,2032
8622,PRODUCTIVITY,4.3,596
8623,FAMILY,4.6,166
8624,FAMILY,4.7,456474
8625,GAME,4.4,267395
8626,FAMILY,4.0,45359
8627,PRODUCTIVITY,4.2,25427
8628,PRODUCTIVITY,4.3,815974
8629,PRODUCTIVITY,4.1,14432
8630,PRODUCTIVITY,4.5,298854
8631,BUSINESS,4.3,54520
8632,PRODUCTIVITY,4.3,226295
8633,PRODUCTIVITY,4.7,253155
8634,TOOLS,4.1,7063
8635,PRODUCTIVITY,4.3,549900
8636,PRODUCTIVITY,4.4,691474
8637,FAMILY,3.1,1073
8638,GAME,4.0,154108
8639,PRODUCTIVITY,4.5,123412
8640,PRODUCTIVITY,4.5,155998
8641,PRODUCTIVITY,4.4,72161
8642,PRODUCTIVITY,4.2,30291
8643,PRODUCTIVITY,4.6,404610
8644,BOOKS_AND_REFERENCE,4.4,43088
8645,PRODUCTIVITY,4.6,6320
8646,GAME,4.0,271214
8647,PRODUCTIVITY,4.6,14089
8648,PRODUCTIVITY,4.3,26452
8649,PRODUCTIVITY,4.3,6120
8650,PRODUCTIVITY,3.9,7801
8651,PRODUCTIVITY,4.5,57449
8652,PRODUCTIVITY,4.7,7566
8653,PRODUCTIVITY,4.3,4649
8654,PRODUCTIVITY,4.6,25370
8655,LIFESTYLE,4.6,10484
8656,PRODUCTIVITY,4.2,2537
8657,PRODUCTIVITY,4.3,4441
8658,PRODUCTIVITY,4.6,2401017
8659,PRODUCTIVITY,4.2,86172
8660,PRODUCTIVITY,4.1,661
8661,PRODUCTIVITY,4.6,7969
8662,PRODUCTIVITY,4.4,688
8663,FAMILY,3.7,56664
8664,MEDICAL,4.4,2295
8665,GAME,3.9,1290
8666,TOOLS,4.3,15618
8667,PERSONALIZATION,4.3,266434
8668,PRODUCTIVITY,4.3,11402
8669,FAMILY,4.5,1007
8670,GAME,4.5,401648
8671,GAME,4.5,8193
8672,SPORTS,4.5,97
8673,GAME,4.7,1115
8674,FAMILY,4.3,1853
8675,PERSONALIZATION,4.4,1623
8676,SOCIAL,4.5,787
8677,PHOTOGRAPHY,4.3,18
8678,FAMILY,4.3,1922
8679,ART_AND_DESIGN,4.2,175
8680,PHOTOGRAPHY,4.2,784
8681,TOOLS,4.3,1283
8682,PHOTOGRAPHY,4.2,67
8683,PERSONALIZATION,4.7,10786
8684,FAMILY,4.1,623
8685,SOCIAL,4.3,39
8686,PERSONALIZATION,4.1,293
8687,PHOTOGRAPHY,3.8,4813
8688,PHOTOGRAPHY,4.5,12
8689,FAMILY,4.1,3003
8691,SOCIAL,4.3,48
8692,PHOTOGRAPHY,4.5,16
8693,PHOTOGRAPHY,4.1,88
8694,PERSONALIZATION,4.4,49
8695,FAMILY,4.3,694
8696,FAMILY,4.4,634
8697,FAMILY,4.3,131
8699,SOCIAL,4.1,56
8700,PHOTOGRAPHY,4.6,666
8701,LIFESTYLE,4.7,25
8702,SOCIAL,4.2,93
8703,LIFESTYLE,3.7,121
8704,SOCIAL,4.7,38
8705,SOCIAL,4.4,39
8706,FAMILY,4.7,19
8707,FAMILY,4.2,91
8708,SOCIAL,4.6,12111
8709,FAMILY,4.5,132
8710,FAMILY,4.8,38
8711,PHOTOGRAPHY,3.7,42
8712,ART_AND_DESIGN,4.3,132
8713,PHOTOGRAPHY,4.2,302
8714,FOOD_AND_DRINK,3.6,742
8715,FOOD_AND_DRINK,4.1,336
8716,BUSINESS,2.3,41
8717,GAME,4.3,8432
8718,FOOD_AND_DRINK,4.6,42
8719,FAMILY,4.5,7812
8720,BUSINESS,4.0,3
8721,FAMILY,4.2,1661
8722,PHOTOGRAPHY,4.6,617
8723,FAMILY,4.2,9659
8724,FAMILY,4.5,2576
8725,FOOD_AND_DRINK,4.3,19373
8726,FAMILY,4.4,3358
8727,FOOD_AND_DRINK,3.6,145646
8728,BUSINESS,4.0,3
8730,MAPS_AND_NAVIGATION,2.8,1911
8731,LIFESTYLE,3.8,28140
8732,PHOTOGRAPHY,4.1,5485
8733,FAMILY,3.8,11250
8734,BUSINESS,3.4,15
8735,FOOD_AND_DRINK,4.5,5093
8736,FAMILY,4.3,8450
8737,FOOD_AND_DRINK,3.1,194
8738,FAMILY,4.6,13492
8739,SHOPPING,3.3,272
8740,GAME,3.9,2362
8741,GAME,4.2,139432
8742,FAMILY,4.9,707
8743,LIFESTYLE,3.9,1638
8744,FOOD_AND_DRINK,3.4,6512
8745,WEATHER,3.7,7896
8746,FOOD_AND_DRINK,4.2,68270
8747,FOOD_AND_DRINK,3.8,21381
8748,GAME,4.6,58575
8749,SPORTS,4.4,32881
8750,COMMUNICATION,4.0,6
8751,FOOD_AND_DRINK,4.2,10225
8753,FOOD_AND_DRINK,4.2,441
8754,FOOD_AND_DRINK,4.5,455496
8755,PRODUCTIVITY,4.6,84
8756,GAME,4.4,475369
8757,GAME,4.6,358633
8758,TOOLS,4.5,1094094
8759,TOOLS,3.7,23347
8760,FAMILY,4.1,1626
8761,FAMILY,4.2,14432
8762,FAMILY,4.0,36578
8763,GAME,4.5,14253
8764,GAME,4.6,15829
8765,TOOLS,4.5,101738
8766,TOOLS,4.4,372553
8767,VIDEO_PLAYERS,3.3,6716
8768,FAMILY,4.2,3345
8769,FAMILY,4.2,200450
8770,GAME,4.0,42182
8771,HEALTH_AND_FITNESS,4.0,87
8772,GAME,4.0,2700
8773,FAMILY,3.5,2310
8774,TOOLS,4.5,594406
8775,FAMILY,3.9,3847
8776,GAME,3.9,85317
8777,FAMILY,4.1,265
8778,FAMILY,4.4,54
8779,FAMILY,4.2,1013
8780,FAMILY,4.4,2311
8781,FAMILY,4.3,2419
8782,GAME,4.1,97209
8783,FAMILY,4.0,4518
8784,GAME,4.3,146
8785,FAMILY,4.4,3397
8786,FAMILY,4.5,3580
8787,GAME,4.6,18
8788,FAMILY,3.7,11748
8789,PRODUCTIVITY,3.8,1205
8790,FAMILY,3.4,267
8791,GAME,4.3,183
8792,HEALTH_AND_FITNESS,3.8,76
8793,FAMILY,4.7,429
8794,TOOLS,4.4,138872
8795,FAMILY,4.4,1091
8796,FAMILY,4.1,11788
8797,FAMILY,4.4,23022
8798,BOOKS_AND_REFERENCE,4.0,22
8799,FAMILY,3.9,1985
8800,FAMILY,4.3,3725
8801,FAMILY,4.2,1357
8802,GAME,3.3,19291
8803,FAMILY,4.0,68
8804,GAME,4.6,87766
8805,GAME,4.1,14002
8806,GAME,4.1,22896
8807,GAME,3.4,107778
8808,GAME,3.4,2218
8809,PRODUCTIVITY,4.1,10676
8810,TOOLS,4.0,2596
8811,TOOLS,3.4,71852
8812,TOOLS,3.2,4908
8813,VIDEO_PLAYERS,3.8,7335
8814,VIDEO_PLAYERS,3.8,12443
8815,PRODUCTIVITY,3.9,2046
8816,PRODUCTIVITY,3.6,3227
8817,TOOLS,3.8,253
8818,GAME,3.9,1576
8819,PRODUCTIVITY,3.2,368
8820,TOOLS,1.0,2
8821,TOOLS,4.6,14
8823,BUSINESS,3.6,21
8824,FAMILY,4.9,15
8826,TOOLS,2.6,5
8827,WEATHER,3.9,2962
8829,PHOTOGRAPHY,3.5,13
8830,GAME,3.2,768
8832,TOOLS,3.3,35
8835,GAME,3.8,21423
8836,MAPS_AND_NAVIGATION,3.9,22382
8837,FAMILY,4.6,877576
8838,PRODUCTIVITY,1.8,12
8840,FAMILY,4.3,9
8841,TOOLS,3.9,1417
8843,FAMILY,4.8,5
8844,WEATHER,3.7,631
8845,PHOTOGRAPHY,4.0,1
8846,TOOLS,4.1,22032
8847,SPORTS,4.6,162933
8848,TOOLS,4.0,127
8850,FINANCE,4.8,4
8852,PRODUCTIVITY,4.0,9
8853,FAMILY,3.5,2
8855,BUSINESS,3.0,2
8856,FAMILY,4.6,477
8857,TOOLS,1.6,39
8858,FAMILY,3.8,110
8859,TOOLS,1.7,10
8860,FAMILY,4.6,190086
8861,FAMILY,5.0,3
8862,COMMUNICATION,4.6,8
8863,SPORTS,4.4,63779
8864,SPORTS,4.5,1312936
8865,FAMILY,3.8,25
8866,AUTO_AND_VEHICLES,4.0,4
8867,SPORTS,4.1,10
8869,SHOPPING,5.0,1
8874,HEALTH_AND_FITNESS,5.0,18
8875,TOOLS,1.0,1
8878,SPORTS,4.4,783025
8879,GAME,4.7,4328
8880,GAME,4.6,137338
8881,HEALTH_AND_FITNESS,2.4,44
8883,SHOPPING,4.5,18
8886,SPORTS,4.4,199739
8887,LIFESTYLE,4.3,206
8888,ART_AND_DESIGN,5.0,1
8889,SPORTS,4.1,6231
8890,GAME,3.8,499
8891,PERSONALIZATION,3.9,168
8892,NEWS_AND_MAGAZINES,3.1,124
8893,TOOLS,4.7,24985
8894,TOOLS,4.5,12759815
8895,LIFESTYLE,3.5,7578
8896,TOOLS,4.5,13479633
8897,TOOLS,4.6,436615
8898,TOOLS,4.5,465831
8899,PERSONALIZATION,4.5,67707
8900,TOOLS,4.4,4847
8901,COMMUNICATION,4.3,1133539
8902,VIDEO_PLAYERS,4.4,21762
8903,TOOLS,4.2,20941
8904,COMMUNICATION,4.6,93930
8905,TOOLS,4.5,5174
8906,FAMILY,3.8,935
8907,TOOLS,4.3,19234
8908,PHOTOGRAPHY,4.6,7605
8909,TOOLS,4.3,73821
8910,TOOLS,3.6,12993
8911,PERSONALIZATION,4.2,868
8912,WEATHER,4.7,14051
8913,PERSONALIZATION,4.3,1419
8914,PHOTOGRAPHY,4.7,4595
8915,FAMILY,4.8,3390
8916,SPORTS,3.1,500
